MAT00010729 Na2S 62 12 Triv_Ins mp-556978
MAT00010741 SmGaCo 62 12 HSL_SM mp-623295
MAT00010772 DyGaCo 62 12 HSL_SM mp-605252
MAT00010826 YbAlPd 62 12 HSL_SM mp-569338
MAT00010861 TlAgTe 62 12 Triv_Ins mp-5874
MAT00010902 Yb2Tl 62 12 HSL_SM mp-569605
MAT00011154 Yb2Au 62 12 HSL_SM mp-570901
MAT00011202 TiSiRu 62 12 TI mp-505822
MAT00011223 YSeF 62 12 TI mp-556111
MAT00011251 SmBiRh 62 12 HSL_SM mp-570890
MAT00011300 Tb2Pt 62 12 TI mp-11551
MAT00011406 SiRu2 62 12 Triv_Ins mp-10025
MAT00011410 LuGePt 62 12 HSL_SM mp-13580
MAT00011418 ScNiP 62 12 TI mp-10240
MAT00011422 CaGaAu 62 12 TI mp-11811
MAT00011430 Ba2Ge 62 12 TI mp-13922
MAT00011435 Rb2Te 62 12 Triv_Ins mp-1397
MAT00011445 NbSiRh 62 12 TI mp-10470
MAT00011458 GaPd2 62 12 HSL_SM mp-1869
MAT00011462 SrCaGe 62 12 Triv_Ins mp-12418
MAT00011470 Yb2Ge 62 12 Triv_Ins mp-1694
MAT00011478 TbAlPd 62 12 TI mp-12722
MAT00011494 YbMgAu 62 12 HSL_SM mp-11080
MAT00011498 LuInRh 62 12 HSL_SM mp-11101
MAT00011506 YbZnPd 62 12 TI mp-13025
MAT00011515 Pr2Au 62 12 HSL_SM mp-2714
MAT00011532 ThS2 62 12 Triv_Ins mp-1146
MAT00011538 DyZnRh 62 12 TI mp-13379
MAT00011542 Ba2Sn 62 12 Triv_Ins mp-1981
MAT00011599 Sr2Pb 62 12 TI mp-30828
MAT00011606 TbGeIr 62 12 Triv_Ins mp-22755
MAT00011624 TbCoGe 62 12 TI mp-21144
MAT00011629 ErGeIr 62 12 Triv_Ins mp-21153
MAT00011634 LuSiRh 62 12 TI mp-22801
MAT00011638 SmSnPt 62 12 HSL_SM mp-21161
MAT00011642 SrCaPb 62 12 Triv_Ins mp-21166
MAT00011646 HfAs2 62 12 TI mp-29646
MAT00011657 ErMnSi 62 12 Triv_Ins mp-19738
MAT00011662 KCuS 62 12 Triv_Ins mp-28270
MAT00011695 ErGeRu 62 12 HSL_SM mp-19841
MAT00011699 BiSeI 62 12 Triv_Ins mp-23020
MAT00011714 TaFeP 62 12 TCI mp-21336
MAT00011783 YbNiSn 62 12 TI mp-22162
MAT00011787 ScGePt 62 12 HSL_SM mp-1095253
MAT00011791 LiYbAs 62 12 Triv_Ins mp-1095274
